[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[259, 35, 22]
[259, 35, 22]
[259, 35, 22]
[259, 35, 22]
[259, 35, 22]
[259, 35, 22]
[259, 35, 22]
[259, 35, 22]
[257, 35, 20]
[257, 35, 20]
[257, 35, 20]
[257, 35, 20]
[257, 35, 20]
[257, 35, 20]
[257, 35, 20]
[258, 34, 21]
[258, 34, 21]
[258, 34, 21]
[258, 34, 21]
[258, 34, 21]
[258, 34, 21]
[255, 33, 20]
[255, 33, 20]
[255, 33, 20]
[255, 33, 20]
[255, 32, 20]
[255, 32, 20]
[255, 32, 20]
[255, 32, 20]
[255, 32, 20]
[256, 34, 20]
[256, 34, 20]
[256, 34, 20]
[256, 34, 20]
[256, 34, 20]
[256, 34, 20]
[256, 30, 19]
[256, 30, 19]
[256, 30, 19]
[256, 30, 19]
[256, 30, 19]
[256, 30, 19]
[256, 30, 19]
[258, 33, 19]
[258, 33, 19]
[258, 33, 19]
[258, 33, 19]
[258, 33, 19]
[256, 32, 19]
[256, 32, 19]
[256, 32, 19]
[256, 32, 19]
[256, 32, 19]
[257, 33, 17]
[257, 33, 17]
[257, 33, 17]
[257, 33, 17]
[257, 33, 17]
[257, 33, 17]
[257, 33, 17]
[257, 33, 17]
[257, 33, 17]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[257, 35, 20]
[257, 35, 20]
[257, 35, 20]
[257, 35, 20]
[257, 35, 20]
[256, 32, 20]
[256, 32, 20]
[256, 32, 20]
[256, 32, 20]
[255, 31, 18]
[255, 31, 18]
[255, 31, 18]
[255, 31, 18]
[255, 31, 18]
[255, 31, 18]
[255, 31, 18]
[255, 31, 18]
[255, 31, 18]
[260, 32, 19]
[260, 32, 19]
[256, 32, 19]
[256, 32, 19]
[256, 32, 19]
[256, 32, 19]
[256, 32, 19]
[256, 32, 19]
[256, 32, 19]
[256, 32, 20]
[256, 32, 20]
[256, 32, 20]
[256, 32, 20]
[256, 32, 20]
[256, 32, 20]
[256, 32, 20]
[256, 32, 20]
[257, 32, 19]
[257, 32, 19]
[257, 32, 19]
[257, 32, 19]
[257, 32, 19]
[257, 32, 19]
[257, 32, 19]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 35, 21]
[258, 35, 21]
[258, 35, 21]
[258, 35, 21]
[258, 35, 21]
[258, 35, 21]
[258, 35, 21]
[258, 35, 21]
[258, 35, 21]
[258, 35, 21]
[255, 33, 19]
[255, 33, 19]
[255, 33, 19]
[255, 33, 19]
[256, 31, 18]
[256, 31, 18]
[256, 31, 18]
[256, 31, 18]
[256, 31, 18]
[256, 31, 18]
[256, 31, 18]
[257, 32, 18]
[257, 32, 18]
[257, 32, 18]
[257, 32, 18]
[257, 32, 18]
[257, 32, 18]
[257, 32, 18]
[257, 32, 18]
[257, 32, 18]
[259, 34, 19]
[259, 34, 19]
[259, 34, 19]
[259, 34, 19]
[259, 34, 19]
[259, 34, 19]
[257, 32, 19]
[257, 32, 19]
[257, 32, 19]
[257, 32, 19]
[257, 32, 19]
[257, 34, 20]
[257, 34, 20]
[257, 34, 20]
[257, 34, 20]
[257, 34, 20]
[257, 34, 20]
[257, 34, 20]
[257, 34, 20]
[257, 34, 20]
[257, 34, 20]
[257, 34, 20]
[257, 34, 20]
[257, 34, 20]
[256, 33, 20]
[256, 33, 20]
[256, 33, 20]
[256, 33, 20]
[256, 31, 18]
[256, 31, 18]
[256, 31, 18]
[256, 31, 18]
[256, 31, 18]
[256, 31, 18]
[256, 31, 18]
[256, 31, 18]
[256, 31, 18]
[256, 31, 18]
[256, 31, 17]
[256, 31, 17]
[256, 31, 17]
[256, 31, 17]
[256, 31, 17]
[256, 31, 17]
[256, 31, 17]
[256, 31, 17]
[258, 35, 21]
[258, 35, 21]
[258, 35, 21]
[258, 35, 21]
[257, 34, 21]
[257, 34, 21]
[257, 34, 21]
[257, 34, 21]
[257, 34, 21]
[258, 33, 21]
[258, 33, 21]
[258, 33, 21]
[258, 33, 21]
[258, 33, 21]
[258, 33, 21]
[258, 33, 21]
[258, 33, 21]
[258, 33, 21]
[258, 33, 21]
[258, 33, 21]
[254, 30, 18]
[254, 30, 18]
[254, 30, 18]
[254, 30, 18]
[254, 30, 18]
[254, 30, 18]
[254, 30, 18]
[256, 31, 19]
[256, 31, 19]
[256, 31, 19]
[256, 31, 19]
[256, 31, 19]
[255, 31, 19]
[255, 31, 19]
[255, 31, 19]
[255, 31, 19]
[255, 31, 19]
[255, 31, 19]
[255, 31, 19]
[255, 31, 19]
[255, 31, 19]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[257, 32, 19]
[257, 32, 19]
[257, 32, 19]
[257, 32, 19]
[258, 33, 20]
[258, 33, 20]
[258, 35, 21]
[258, 35, 21]
[258, 35, 21]
[258, 35, 21]
[258, 35, 21]
[258, 35, 21]
[258, 35, 21]
[258, 35, 21]
[258, 35, 21]
[258, 35, 21]
[258, 35, 21]
[258, 35, 22]
[258, 35, 22]
[258, 35, 22]
[258, 35, 22]
[258, 35, 22]
[258, 35, 22]
[258, 35, 22]
[256, 33, 20]
[256, 33, 20]
[256, 32, 19]
[256, 32, 19]
[256, 32, 19]
[256, 32, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[255, 31, 18]
[255, 31, 18]
[255, 31, 18]
[255, 31, 18]
[255, 31, 18]
[255, 31, 18]
[255, 31, 18]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[255, 34, 20]
[255, 34, 20]
[255, 34, 20]
[255, 34, 20]
[255, 34, 20]
[255, 34, 20]
[255, 34, 20]
[255, 31, 18]
[255, 31, 18]
[255, 31, 18]
[255, 31, 18]
[257, 32, 20]
[257, 32, 20]
[257, 32, 20]
[257, 32, 20]
[257, 32, 20]
[257, 32, 20]
[257, 32, 20]
[257, 32, 20]
[257, 32, 20]
[257, 33, 18]
[257, 33, 18]
[257, 33, 18]
[257, 33, 18]
[257, 33, 18]
[257, 33, 18]
[257, 33, 18]
[256, 34, 20]
[256, 34, 20]
[256, 34, 20]
[256, 34, 20]
[256, 32, 20]
[256, 32, 20]
[256, 32, 20]
[256, 32, 20]
[256, 32, 20]
[256, 32, 20]
[256, 32, 20]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 33, 19]
[257, 34, 21]
[257, 34, 21]
[257, 34, 21]
[257, 34, 21]
[257, 34, 21]
[256, 32, 21]
[256, 32, 21]
[256, 32, 21]
[256, 32, 21]
[256, 32, 21]
[256, 32, 21]
[256, 33, 19]
[256, 33, 19]
[256, 33, 19]
[256, 33, 19]
[256, 33, 19]
[256, 33, 19]
[256, 33, 19]
[256, 33, 19]
[256, 33, 19]
[256, 33, 19]
[256, 33, 19]
[258, 34, 19]
[258, 34, 19]
[258, 34, 19]
[258, 34, 19]
[258, 34, 19]
[258, 34, 19]
[256, 33, 20]
[256, 33, 20]
[256, 33, 20]
[256, 33, 20]
[256, 33, 20]
[256, 33, 20]
[256, 32, 20]
[256, 32, 20]
[256, 32, 20]
[256, 32, 20]
[256, 32, 20]
[256, 32, 20]
[256, 32, 20]
[256, 32, 20]
[256, 32, 20]
[255, 31, 18]
[255, 31, 18]
[255, 31, 18]
[255, 31, 18]
[255, 31, 18]
[255, 31, 18]
[255, 31, 18]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[258, 34, 20]
[256, 33, 20]
[256, 33, 20]
