[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[246, 69, 33]
[247, 72, 35]
[247, 72, 35]
[247, 72, 35]
[247, 72, 35]
[245, 72, 36]
[245, 72, 36]
[245, 72, 36]
[245, 72, 36]
[245, 72, 36]
[245, 72, 36]
[245, 72, 36]
[245, 72, 36]
[245, 72, 36]
[245, 72, 36]
[245, 72, 36]
[245, 72, 36]
[245, 72, 36]
[247, 72, 37]
[247, 72, 37]
[247, 72, 37]
[247, 72, 37]
[247, 70, 35]
[247, 70, 35]
[247, 70, 35]
[247, 72, 34]
[247, 72, 34]
[247, 72, 34]
[247, 72, 34]
[247, 72, 34]
[246, 72, 36]
[246, 72, 36]
[246, 72, 36]
[246, 72, 36]
[246, 71, 36]
[246, 71, 36]
[246, 71, 36]
[246, 71, 36]
[246, 71, 36]
[246, 71, 36]
[246, 71, 36]
[246, 71, 36]
[248, 72, 35]
[248, 72, 35]
[248, 72, 35]
[248, 72, 35]
[248, 72, 35]
[248, 72, 35]
[248, 72, 35]
[245, 70, 34]
[245, 70, 34]
[247, 72, 34]
[247, 72, 34]
[247, 72, 34]
[245, 70, 35]
[245, 70, 35]
[245, 70, 35]
[247, 70, 34]
[247, 70, 34]
[247, 70, 34]
[247, 70, 34]
[247, 70, 34]
[247, 71, 36]
[247, 71, 36]
[247, 71, 36]
[247, 71, 36]
[245, 70, 33]
[245, 70, 33]
[245, 70, 33]
[247, 72, 34]
[247, 72, 34]
[247, 72, 34]
[246, 70, 34]
[246, 70, 34]
[246, 70, 34]
[246, 70, 34]
[247, 71, 36]
[247, 71, 36]
[247, 71, 36]
[247, 71, 36]
[247, 71, 36]
[245, 69, 34]
[245, 69, 34]
[245, 69, 34]
[245, 69, 34]
[245, 69, 34]
[245, 69, 34]
[245, 69, 34]
[245, 69, 34]
[244, 70, 34]
[244, 70, 34]
[244, 70, 34]
[245, 70, 33]
[245, 70, 33]
[245, 70, 33]
[245, 70, 33]
[246, 72, 36]
[246, 72, 36]
[246, 72, 36]
[248, 71, 35]
[248, 71, 35]
[248, 71, 35]
[248, 71, 35]
[245, 70, 34]
[245, 70, 34]
[245, 70, 34]
[245, 70, 34]
[247, 71, 35]
[247, 71, 35]
[247, 71, 35]
[247, 71, 35]
[247, 71, 35]
[248, 73, 36]
[248, 73, 36]
[248, 73, 36]
[248, 73, 36]
[248, 73, 36]
[247, 71, 35]
[247, 71, 35]
