[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[31, 154, 30]
[30, 155, 30]
[30, 155, 30]
[30, 155, 30]
[30, 155, 30]
[30, 155, 30]
[30, 155, 30]
[30, 155, 30]
[30, 155, 30]
[28, 151, 24]
[28, 151, 24]
[28, 151, 24]
[28, 151, 24]
[28, 151, 24]
[28, 151, 24]
[28, 151, 24]
[28, 151, 24]
[28, 151, 24]
[28, 151, 24]
[28, 151, 24]
[28, 151, 24]
[28, 151, 24]
[28, 151, 24]
[28, 152, 29]
[28, 152, 29]
[28, 152, 29]
[28, 152, 29]
[28, 152, 29]
[28, 152, 29]
[28, 153, 27]
[28, 153, 27]
[28, 153, 27]
[28, 153, 27]
[28, 153, 27]
[28, 153, 27]
[28, 153, 27]
[28, 153, 27]
[28, 153, 27]
[28, 153, 27]
[28, 153, 27]
[28, 153, 27]
[28, 153, 27]
[28, 153, 27]
[28, 153, 27]
[28, 153, 27]
[28, 153, 27]
[28, 153, 27]
[28, 153, 27]
[28, 153, 27]
[28, 153, 27]
[30, 154, 29]
[30, 154, 29]
[30, 154, 29]
[30, 154, 29]
[28, 151, 29]
[28, 151, 29]
[28, 151, 29]
[28, 151, 29]
[28, 151, 29]
[28, 151, 29]
[28, 151, 29]
[28, 151, 29]
[28, 151, 29]
[28, 151, 29]
[28, 151, 29]
[28, 151, 29]
[28, 151, 29]
[28, 151, 29]
[28, 151, 29]
[28, 151, 29]
[28, 151, 29]
[28, 151, 29]
[28, 151, 29]
[28, 151, 29]
[28, 151, 29]
[29, 150, 28]
[29, 150, 28]
[29, 150, 28]
[29, 150, 28]
[29, 150, 28]
[29, 150, 28]
[29, 150, 28]
[29, 150, 28]
[29, 150, 28]
[29, 150, 28]
[29, 150, 28]
[29, 150, 28]
[29, 150, 28]
[29, 150, 28]
[29, 150, 28]
[29, 150, 28]
[29, 150, 28]
[29, 150, 28]
[25, 135, 26]
[25, 135, 26]
[25, 135, 26]
[25, 135, 26]
[25, 135, 26]
[25, 135, 26]
[25, 135, 26]
[22, 124, 23]
[22, 124, 23]
[22, 124, 23]
[22, 124, 23]
[22, 124, 23]
[22, 124, 23]
[22, 124, 23]
[22, 124, 23]
[22, 124, 23]
[22, 124, 23]
[22, 124, 23]
[22, 124, 23]
[22, 124, 23]
[22, 124, 23]
[22, 124, 23]
[22, 124, 23]
[22, 114, 24]
[20, 110, 22]
[20, 110, 22]
[20, 110, 22]
[17, 109, 22]
[17, 109, 22]
[17, 109, 22]
[17, 109, 22]
[17, 109, 22]
[17, 109, 22]
[17, 109, 22]
[17, 109, 22]
[17, 109, 22]
[17, 109, 22]
[17, 110, 20]
[17, 110, 20]
[17, 110, 20]
[17, 110, 20]
[17, 110, 20]
[17, 110, 20]
[17, 110, 20]
[17, 110, 20]
[17, 110, 20]
[17, 110, 20]
[17, 110, 20]
[17, 110, 20]
